
eb: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ec: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ed: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ee: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ef: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f0: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f1: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f2: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f3: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f4: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f5: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f6: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f7: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f8: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
f9: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
fa: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
fb: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
fc: 1000010000000100111100100100000000011000101111111111000010000111100000000000000001000000 (28)
fd: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
fe: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
ff: 1000010000000100111100100100000000011000101111111111000010100111100000000000000000000000 (28)
100: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
101: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
102: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
103: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
104: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
105: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
106: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
107: 1000010000001010000010010000000100100000000000000000110000000000000000000000000000000000 (10)
108: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
109: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10a: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10b: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10c: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10d: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10e: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
10f: 1000010000000010000010010000000101100000000000000000110000000000000000000000000000000000 (10)
110: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
111: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
112: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
113: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
114: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
115: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
116: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
117: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
118: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
119: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11a: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11b: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11c: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11d: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11e: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
11f: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
120: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
121: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
122: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
123: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
124: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
125: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
126: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
127: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
128: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
129: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12a: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12b: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12c: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12d: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12e: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
12f: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
130: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
131: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
132: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
133: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
134: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
135: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
136: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
137: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
138: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
139: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13a: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13b: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13c: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13d: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13e: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
13f: 1111110000001010000000000000000100100000000000000000000000000000000000000000000000000000 (10)
140: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
141: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
142: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
143: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
144: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
145: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
146: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
147: 1010110000001010000010010000001000100000000000000000000000000000000000000000000000000000 (10)
148: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
149: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14a: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14b: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14c: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14d: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14e: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
14f: 1010110000000010000010010000000001100000000000000000000100000000000000000000000000000000 (10)
150: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
151: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
152: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
153: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
154: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
155: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
156: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
157: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
158: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
159: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15a: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15b: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15c: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15d: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15e: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
15f: 1111110000001010000000000000001000100000000000000000000000000000000000000000000000000000 (10)
160: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
161: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
162: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
163: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
164: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
165: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
166: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
167: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
168: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
169: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16a: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16b: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16c: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16d: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16e: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
16f: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
170: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
171: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
172: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
173: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
174: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
175: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
176: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
177: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
178: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
179: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17a: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17b: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17c: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17d: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17e: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
17f: 1010110000000010111000000000001000100000000000000000000000000000000000000000000000000000 (10)
180: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
181: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
182: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
183: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
184: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
185: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
186: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
187: 1010110000001010000010010010010010100000000000000000000000000000000000000000000000000000 (12)
188: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
189: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18a: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18b: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18c: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18d: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18e: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
18f: 1010110000000010000010010010010011100000000000000000000000000000000000000000000000000000 (12)
190: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
191: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
192: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
193: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
194: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
195: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
196: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
197: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
198: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
199: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19a: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19b: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19c: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19d: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19e: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
19f: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a0: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a1: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a2: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a3: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a4: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a5: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a6: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a7: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a8: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1a9: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1aa: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1ab: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1ac: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1ad: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1ae: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1af: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b0: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b1: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b2: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b3: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b4: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b5: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b6: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b7: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b8: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1b9: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1ba: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1bb: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1bc: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1bd: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1be: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1bf: 1111110000001010000000000010010000100000000000000000000000000000000000000000000000000000 (11)
1c0: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c1: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c2: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c3: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c4: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c5: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c6: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c7: 1000010000001000000111011001100010100000000000001111000000000000000000000000000000000000 (16)
1c8: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1c9: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1ca: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1cb: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1cc: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1cd: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1ce: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1cf: 1000010000000000000011011001000011100000000000001111001100000000000000000000000000000000 (16)
1d0: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d1: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d2: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d3: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d4: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d5: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d6: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d7: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d8: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1d9: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1da: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1db: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1dc: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1dd: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1de: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1df: 1101010000001000000101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e0: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e1: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e2: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e3: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e4: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e5: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e6: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e7: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e8: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1e9: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ea: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1eb: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ec: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ed: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ee: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ef: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f0: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f1: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f2: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f3: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f4: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f5: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f6: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f7: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f8: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1f9: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1fa: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1fb: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1fc: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1fd: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1fe: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
1ff: 1000010000000000111101001001100000100000000000001111000000000000000000000000000000000000 (15)
max_ones: 30
too many matches for BTST (0f00)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f01)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f02)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f03)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f04)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f05)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f06)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f07)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f08)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f09)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0a)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0b)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0c)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0d)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0e)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f0f)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f10)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f11)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f12)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f13)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f14)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f15)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f16)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f17)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f18)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f19)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1a)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1b)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1c)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1d)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1e)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f1f)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f20)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f21)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f22)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f23)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f24)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f25)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f26)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f27)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f28)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f29)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2a)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2b)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2c)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2d)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2e)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f2f)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f30)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f31)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f32)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f33)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f34)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f35)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f36)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f37)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f38)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f39)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3a)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3b)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3c)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3d)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3e)
	matched for: BTST
	matched for: MOVE
too many matches for BTST (0f3f)
	matched for: BTST
	matched for: MOVE
too many matches for BCHG (0f40)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f41)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f42)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f43)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f44)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f45)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f46)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f47)
	matched for: BCHG
	matched for: MOVE
too many matches for MOVEP (0f48)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f49)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4a)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4b)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4c)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4d)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4e)
	matched for: MOVEP
	matched for: MOVE
too many matches for MOVEP (0f4f)
	matched for: MOVEP
	matched for: MOVE
too many matches for BCHG (0f50)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f51)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f52)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f53)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f54)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f55)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f56)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f57)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f58)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f59)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f5a)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f5b)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f5c)
	matched for: BCHG
	matched for: MOVE
too many matches for BCHG (0f5d)
